1282122735	0.022000
1282124183	0.021000
1282125631	0.020000
1282127079	0.021000
1282128527	0.019000
1282129975	0.028000
1282131423	0.020000
1282132871	0.019000
1282134319	0.018000
1282135767	0.021000
1282137215	0.015000
1282138663	0.014000
1282140111	0.013000
1282141559	0.013000
1282143007	0.049000
1282144455	2.039000
1282145903	0.053000
1282147351	0.036000
1282148799	0.033000
1282150247	0.015000
1282151695	0.013000
1282153143	0.014000
1282154591	0.013000
1282156039	0.013000
1282157487	0.013000
1282158935	0.014000
1282160383	0.013000
1282161831	0.014000
1282163279	0.013000
1282164727	0.018000
1282166175	0.021000
1282167623	0.016000
1282169071	0.013000
1282170519	0.015000
1282171967	0.014000
1282173415	0.014000
1282174863	0.013000
1282176311	0.014000
1282177759	0.013000
1282179207	0.201000
1282180655	0.070000
1282182103	0.060000
1282183551	0.013000
1282184999	0.014000
1282186447	0.014000
1282187895	0.016000
1282189343	0.021000
1282190791	0.361000
1282192239	0.049000
1282193687	0.039000
1282195135	0.032000
1282196583	1.661000
1282198031	0.665000
1282199479	7.138000
1282200927	0.110000
1282202375	0.017000
1282203823	0.006000
1282205271	0.005000
1282206719	0.006000
1282208167	0.010000
1282209615	0.008000
1282211063	0.009000
1282212511	0.007000
1282213959	0.006000
1282215407	0.005000
1282216855	0.005000
1282218303	0.005000
1282219751	0.006000
1282221199	0.005000
1282222647	0.006000
1282224095	0.005000
1282225543	0.005000
1282226991	0.005000
1282228439	0.005000
1282229887	0.005000
1282231335	0.008000
1282232783	0.009000
1282234231	0.317000
1282235679	0.098000
1282237127	0.050000
1282238575	0.014000
1282240023	0.013000
1282241471	0.013000
1282242919	0.013000
1282244367	0.015000
1282245815	0.618000
1282247263	0.072000
1282248711	2.259000
1282250159	0.087000
1282251607	0.037000
1282253055	0.015000
1282254503	0.018000
1282255951	0.012000
1282257399	0.019000
1282258847	0.007000
1282260295	0.014000
1282261743	0.007000
1282263191	0.014000
1282264639	0.007000
1282266087	0.014000
1282267535	0.007000
1282268983	0.014000
1282270431	0.007000
1282271879	0.015000
1282273327	0.007000
1282274775	0.014000
1282276223	0.007000
1282277671	0.016000
1282279119	0.011000
1282280567	0.020000
1282282015	0.007000
1282283463	0.214000
1282284911	0.037000
1282286359	0.083000
1282287807	0.010000
1282289255	0.023000
1282290703	0.011000
1282292151	0.021000
1282293599	0.008000
1282295047	1.841000
1282296495	0.017000
1282297943	0.023000
1282299391	0.007000
1282300839	0.022000
1282302287	0.012000
1282303735	0.023000
1282305183	0.012000
1282306631	0.022000
1282308079	0.012000
1282309527	0.022000
1282310975	0.011000
1282312423	0.023000
1282313871	0.011000
1282315319	0.024000
1282316767	0.011000
1282318215	0.022000
1282319663	0.011000
1282321111	0.023000
1282322559	0.011000
1282324007	0.025000
1282325455	0.009000
1282326903	6.792000
1282328351	0.320000
1282329799	0.609000
1282331247	0.037000
1282332695	0.073000
1282334143	0.011000
1282335591	0.008000
1282337039	0.844000
1282338487	2.045000
1282339935	0.102000
1282341383	0.030000
1282342831	0.010000
1282344279	0.011000
1282345727	0.006000
1282347175	0.007000
1282348623	0.005000
1282350071	0.007000
1282351519	0.005000
1282352967	0.006000
1282354415	0.008000
1282355863	0.011000
1282357311	0.009000
1282358759	0.010000
1282360207	0.006000
1282361655	0.006000
1282363103	0.005000
1282364551	0.009000
1282365999	0.023000
1282367447	0.008000
1282368895	0.006000
1282370343	1.934000
1282371791	0.048000
1282373239	0.027000
1282374687	0.019000
1282376135	0.009000
1282377583	0.008000
1282379031	0.009000
1282380479	0.008000
1282381927	0.011000
1282383375	0.007000
1282384823	0.010000
1282386271	0.007000
1282387719	0.012000
1282389167	0.008000
1282390615	0.008000
1282392063	0.008000
1282393511	0.009000
1282394959	0.007000
1282396407	0.010000
1282397855	0.006000
1282399303	0.006000
1282400751	0.006000
1282402199	0.005000
1282403647	2.160000
1282405095	0.087000
1282406543	0.037000
1282407991	0.014000
1282409439	0.011000
1282410887	0.022000
1282412335	0.010000
1282413783	0.015000
1282415231	0.007000
1282416679	0.012000
1282418127	0.008000
1282419575	0.013000
1282421023	0.008000
1282422471	0.015000
1282423919	0.006000
1282425367	0.015000
1282426815	0.007000
1282428263	0.014000
1282429711	0.006000
1282431159	0.013000
1282432607	0.009000
1282434055	0.024000
1282435503	0.013000
1282436951	0.019000
1282438399	0.031000
1282439847	0.018000
1282441295	0.013000
1282442743	0.018000
1282444191	0.013000
1282445639	0.018000
1282447087	2.738000
1282448535	0.077000
1282449983	0.032000
1282451431	0.005000
1282452879	0.006000
1282454327	0.005000
1282455775	0.009000
1282457223	0.009000
1282458671	0.010000
1282460119	0.005000
1282461567	0.006000
1282463015	0.005000
1282464463	0.007000
1282465911	0.004000
1282467359	0.006000
1282468807	0.005000
1282470255	0.006000
1282471703	0.005000
1282473151	0.006000
1282474599	0.004000
1282476047	0.016000
1282477495	0.006000
1282478943	0.013000
1282480391	0.009000
1282481839	0.349000
1282483287	0.035000
1282484735	0.056000
1282486183	0.034000
1282487631	0.015000
1282489079	0.013000
1282490527	0.007000
1282491975	0.005000
1282493423	2.599000
1282494871	0.072000
1282496319	0.049000
1282497767	0.021000
1282499215	0.021000
1282500663	0.020000
1282502111	0.029000
1282503559	0.021000
1282505007	0.020000
1282506455	0.018000
1282507903	0.016000
1282509351	0.020000
1282510799	0.021000
1282512247	0.016000
1282513695	0.014000
1282515143	0.013000
1282516591	0.013000
1282518039	0.006000
1282519487	0.006000
1282520935	0.005000
1282522383	0.006000
1282523831	0.005000
1282525279	0.009000
1282526727	0.008000
1282528175	0.207000
1282529623	0.075000
1282531071	0.050000
1282532519	0.014000
1282533967	0.014000
1282535415	0.013000
1282536863	0.017000
1282538311	0.026000
1282539759	3.046000
1282541207	0.088000
1282542655	0.046000
1282544103	0.013000
1282545551	0.013000
1282546999	0.013000
1282548447	0.016000
1282549895	0.023000
1282551343	0.022000
1282552791	0.021000
1282554239	0.014000
1282555687	0.014000
1282557135	0.014000
1282558583	0.012000
1282560031	0.014000
1282561479	0.015000
1282562927	0.019000
1282564375	0.019000
1282565823	0.024000
1282567271	0.020000
1282568719	0.022000
1282570167	0.021000
1282571615	0.023000
1282573063	0.021000
1282574511	0.035000
1282575959	0.020000
1282577407	0.023000
1282578855	0.019000
1282580303	0.020000
1282581751	0.019000
1282583199	0.020000
1282584647	0.018000
1282586095	2.261000
1282587543	0.090000
1282588991	0.040000
1282590439	0.020000
1282591887	0.020000
1282593335	0.019000
1282594783	0.025000
1282596231	0.018000
1282597679	0.020000
1282599127	0.020000
1282600575	0.020000
1282602023	0.021000
1282603471	0.021000
1282604919	0.022000
1282606367	0.020000
1282607815	0.019000
1282609263	0.020000
1282610711	0.019000
1282612159	0.020000
1282613607	0.018000
1282615055	0.019000
1282616503	0.019000
1282617951	0.021000
1282619399	0.019000
1282620847	0.073000
1282622295	0.032000
1282623743	0.020000
1282625191	0.023000
1282626639	0.020000
1282628087	0.019000
1282629535	0.020000
1282630983	0.025000
1282632431	3.486000
1282633879	0.134000
1282635327	0.011000
1282636775	0.008000
1282638223	0.013000
1282639671	0.008000
1282641119	0.009000
1282642567	0.008000
1282644015	0.010000
1282645463	0.008000
1282646911	0.008000
1282648359	0.020000
1282649807	0.022000
1282651255	0.020000
1282652703	0.015000
1282654151	0.005000
1282655599	0.006000
1282657047	0.005000
1282658495	0.006000
1282659943	0.005000
1282661391	0.007000
1282662839	0.005000
1282664287	0.006000
1282665735	0.005000
1282667183	0.241000
1282668631	0.056000
1282670079	0.047000
1282671527	0.034000
1282672975	0.014000
1282674423	0.013000
1282675871	0.015000
1282677319	0.013000
1282678767	2.768000
1282680215	0.098000
1282681663	0.038000
1282683111	0.020000
1282684559	0.014000
1282686007	0.009000
1282687455	0.010000
1282688903	0.008000
1282690351	0.010000
1282691799	0.008000
1282693247	0.009000
1282694695	0.008000
1282696143	0.019000
1282697591	0.005000
1282699039	0.014000
1282700487	0.006000
1282701935	0.007000
1282703383	0.005000
1282704831	0.006000
1282706279	0.005000
1282707727	0.007000
1282709175	0.005000
1282710623	0.006000
1282712071	0.004000
1282713519	0.276000
1282714967	0.069000
1282716415	0.028000
1282717863	0.028000
1282719311	0.006000
1282720759	0.005000
1282722207	0.006000
1282723655	0.004000
1282725103	2.192000
1282726551	0.076000
1282727999	0.022000
1282729447	0.006000
1282730895	0.008000
1282732343	0.006000
1282733791	0.013000
1282735239	0.007000
1282736687	0.006000
1282738135	0.006000
1282739583	0.006000
1282741031	0.005000
1282742479	0.006000
1282743927	0.006000
1282745375	0.006000
1282746823	0.006000
1282748271	0.006000
1282749719	0.006000
1282751167	0.006000
1282752615	0.005000
1282754063	0.007000
1282755511	0.005000
1282756959	0.006000
1282758407	0.005000
1282759855	0.331000
1282761303	0.028000
1282762751	0.035000
1282764199	0.016000
1282765647	0.032000
1282767095	0.006000
1282768543	0.014000
1282769991	0.012000
1282771439	1.780000
1282772887	0.039000
1282774335	0.041000
1282775783	0.019000
1282777231	0.027000
1282778679	0.013000
1282780127	0.023000
1282781575	0.011000
1282783023	0.023000
1282784471	0.012000
1282785919	0.025000
1282787367	0.012000
1282788815	0.024000
1282790263	0.012000
1282791711	0.022000
1282793159	0.012000
1282794607	0.021000
1282796055	0.012000
1282797503	0.021000
1282798951	0.012000
1282800399	2.404000
1282801847	0.066000
1282803295	0.060000
1282804743	0.011000
1282806191	0.021000
1282807639	0.011000
1282809087	0.021000
1282810535	0.011000
1282811983	0.019000
1282813431	0.011000
1282814879	0.021000
1282816327	0.014000
1282817775	0.011000
1282819223	0.009000
1282820671	0.010000
1282822119	0.008000
1282823567	0.015000
1282825015	0.009000
1282826463	0.010000
1282827911	0.008000
1282829359	0.010000
1282830807	0.022000
1282832255	0.013000
1282833703	0.019000
1282835151	0.146000
1282836599	0.028000
1282838047	0.019000
1282839495	0.033000
1282840943	0.013000
1282842391	0.018000
1282843839	0.012000
1282845287	0.017000
1282846735	2.912000
1282848183	0.110000
1282849631	0.021000
1282851079	0.019000
1282852527	0.020000
1282853975	0.020000
1282855423	0.019000
1282856871	0.020000
1282858319	0.019000
1282859767	0.019000
1282861215	0.020000
1282862663	0.018000
1282864111	0.020000
1282865559	0.017000
1282867007	0.020000
1282868455	0.019000
1282869903	0.025000
1282871351	0.017000
1282872799	0.021000
1282874247	0.018000
1282875695	0.020000
1282877143	0.021000
1282878591	0.020000
1282880039	0.019000
1282881487	0.072000
1282882935	0.032000
1282884383	0.021000
1282885831	0.018000
1282887279	0.019000
1282888727	0.019000
1282890175	0.023000
1282891623	0.018000
1282893071	3.264000
1282894519	0.089000
1282895967	0.021000
1282897415	0.019000
1282898863	0.020000
1282900311	0.019000
1282901759	0.019000
1282903207	0.020000
1282904655	0.019000
1282906103	0.017000
1282907551	0.020000
1282908999	0.018000
1282910447	0.020000
1282911895	0.018000
1282913343	0.019000
1282914791	0.018000
1282916239	0.023000
1282917687	0.017000
1282919135	0.019000
1282920583	0.018000
1282922031	0.019000
1282923479	0.020000
1282924927	0.020000
1282926375	0.019000
1282927823	0.078000
1282929271	0.040000
1282930719	0.020000
1282932167	0.019000
1282933615	0.019000
1282935063	0.019000
1282936511	0.020000
1282937959	0.018000
1282939407	2.710000
1282940855	0.100000
1282942303	0.011000
1282943751	0.008000
1282945199	0.009000
1282946647	0.009000
1282948095	0.008000
1282949543	0.008000
1282950991	0.009000
1282952439	0.008000
1282953887	0.010000
1282955335	0.009000
1282956783	0.008000
1282958231	0.008000
1282959679	0.009000
1282961127	0.008000
1282962575	0.012000
1282964023	0.009000
1282965471	0.010000
1282966919	0.008000
1282968367	0.008000
1282969815	0.009000
1282971263	0.010000
1282972711	0.008000
1282974159	0.302000
1282975607	0.080000
1282977055	0.051000
1282978503	0.019000
1282979951	0.021000
1282981399	0.018000
1282982847	0.021000
1282984295	0.018000
1282985743	8.032000
1282987191	0.134000
1282988639	0.025000
1282990087	0.020000
1282991535	0.022000
1282992983	0.020000
1282994431	0.023000
1282995879	0.026000
1282997327	0.022000
1282998775	0.019000
1283000223	0.013000
1283001671	0.013000
1283003119	0.013000
1283004567	0.014000
1283006015	0.013000
1283007463	0.014000
1283008911	0.019000
1283010359	0.020000
1283011807	0.016000
1283013255	0.014000
1283014703	0.006000
1283016151	0.005000
1283017599	0.006000
1283019047	0.005000
1283020495	0.106000
1283021943	0.031000
1283023391	0.030000
1283024839	0.026000
1283026287	0.007000
1283027735	0.005000
1283029183	0.006000
1283030631	0.005000
1283032079	2.646000
1283033527	0.096000
1283034975	0.032000
1283036423	0.019000
1283037871	0.029000
1283039319	0.021000
1283040767	0.021000
1283042215	0.020000
1283043663	0.021000
1283045111	0.020000
1283046559	0.020000
1283048007	0.017000
1283049455	0.020000
1283050903	0.019000
1283052351	0.020000
1283053799	0.018000
1283055247	0.023000
1283056695	0.017000
1283058143	0.020000
1283059591	0.018000
1283061039	0.020000
1283062487	0.019000
1283063935	0.021000
1283065383	0.019000
1283066831	0.048000
1283068279	0.019000
1283069727	0.022000
1283071175	0.019000
1283072623	0.020000
1283074071	0.019000
1283075519	0.020000
1283076967	0.020000
1283078415	2.705000
1283079863	0.072000
1283081311	0.046000
1283082759	0.019000
1283084207	0.020000
1283085655	0.018000
1283087103	0.019000
1283088551	0.020000
1283089999	0.020000
1283091447	0.017000
1283092895	0.020000
1283094343	0.012000
1283095791	0.020000
1283097239	0.011000
1283098687	0.019000
1283100135	0.011000
1283101583	0.022000
1283103031	0.010000
1283104479	0.021000
1283105927	0.011000
1283107375	0.019000
1283108823	0.011000
1283110271	0.019000
1283111719	0.011000
1283113167	0.120000
1283114615	0.032000
1283116063	0.024000
1283117511	0.008000
1283118959	0.022000
1283120407	0.011000
1283121855	0.021000
1283123303	0.009000
1283124751	2.687000
1283126199	0.044000
1283127647	0.060000
1283129095	0.026000
1283130543	0.015000
1283131991	0.008000
1283133439	0.009000
1283134887	0.009000
1283136335	0.010000
1283137783	0.009000
1283139231	0.022000
1283140679	0.010000
1283142127	0.021000
1283143575	0.011000
1283145023	0.021000
1283146471	0.011000
1283147919	0.017000
1283149367	0.006000
1283150815	0.012000
1283152263	0.007000
1283153711	0.014000
1283155159	0.007000
1283156607	0.013000
1283158055	0.007000
1283159503	0.225000
1283160951	0.029000
1283162399	0.055000
1283163847	0.025000
1283165295	0.035000
1283166743	0.007000
1283168191	0.014000
1283169639	0.007000
1283171087	2.921000
1283172535	0.037000
1283173983	0.052000
1283175431	0.012000
1283176879	0.019000
1283178327	0.012000
1283179775	0.022000
1283181223	0.011000
1283182671	0.024000
1283184119	0.010000
1283185567	0.020000
1283187015	0.009000
1283188463	0.024000
1283189911	0.012000
1283191359	0.021000
1283192807	0.009000
1283194255	0.026000
1283195703	0.010000
1283197151	0.008000
1283198599	0.005000
1283200047	0.006000
1283201495	0.005000
1283202943	0.006000
1283204391	0.005000
1283205839	0.175000
1283207287	0.063000
1283208735	0.030000
1283210183	0.042000
1283211631	0.009000
1283213079	0.013000
1283214527	0.008000
1283215975	0.013000
1283217423	2.704000
1283218871	0.117000
1283220319	0.013000
1283221767	0.022000
1283223215	0.012000
1283224663	0.020000
1283226111	0.012000
1283227559	0.020000
1283229007	0.012000
1283230455	0.022000
1283231903	0.013000
1283233351	0.020000
1283234799	0.014000
1283236247	0.020000
1283237695	0.013000
1283239143	0.021000
1283240591	0.018000
1283242039	0.022000
1283243487	0.013000
1283244935	0.021000
1283246383	0.013000
1283247831	0.020000
1283249279	0.013000
1283250727	0.017000
1283252175	0.196000
1283253623	0.068000
1283255071	0.031000
1283256519	0.033000
1283257967	0.007000
1283259415	0.014000
1283260863	0.007000
1283262311	0.013000
1283263759	5.063000
1283265207	0.095000
1283266655	0.025000
1283268103	0.021000
1283269551	0.012000
1283270999	0.020000
1283272447	0.015000
1283273895	0.020000
1283275343	0.013000
1283276791	0.020000
1283278239	0.009000
1283279687	0.014000
1283281135	0.009000
1283282583	0.011000
1283284031	0.017000
1283285479	0.015000
1283286927	0.009000
1283288375	0.014000
1283289823	0.007000
1283291271	0.013000
1283292719	0.008000
1283294167	0.013000
1283295615	0.008000
1283297063	0.013000
1283298511	0.222000
1283299959	0.071000
1283301407	0.032000
1283302855	0.035000
1283304303	0.011000
1283305751	0.013000
1283307199	0.006000
1283308647	0.012000
1283310095	2.211000
1283311543	0.114000
1283312991	0.010000
1283314439	0.015000
1283315887	0.013000
1283317335	0.024000
1283318783	0.010000
1283320231	0.021000
1283321679	0.013000
1283323127	0.021000
1283324575	0.012000
1283326023	0.021000
1283327471	0.012000
1283328919	0.021000
1283330367	0.013000
1283331815	0.016000
1283333263	0.010000
1283334711	0.021000
1283336159	0.010000
1283337607	0.015000
1283339055	0.008000
1283340503	0.013000
1283341951	0.008000
1283343399	0.013000
1283344847	0.135000
1283346295	0.055000
1283347743	0.037000
1283349191	0.014000
1283350639	0.008000
1283352087	0.013000
1283353535	0.008000
1283354983	0.013000
1283356431	6.645000
1283357879	0.097000
1283359327	0.010000
1283360775	0.013000
1283362223	0.006000
1283363671	0.006000
1283365119	0.005000
1283366567	0.005000
1283368015	0.006000
1283369463	0.005000
1283370911	0.006000
1283372359	0.005000
1283373807	0.005000
1283375255	0.005000
1283376703	0.006000
1283378151	0.005000
1283379599	0.009000
1283381047	0.005000
1283382495	0.013000
1283383943	0.005000
1283385391	0.014000
1283386839	0.007000
1283388287	0.015000
1283389735	0.007000
1283391183	0.307000
1283392631	0.024000
1283394079	0.040000
1283395527	0.031000
1283396975	0.043000
1283398423	0.010000
1283399871	0.021000
1283401319	0.012000
1283402767	3.005000
1283404215	0.056000
1283405663	0.066000
1283407111	0.006000
1283408559	0.014000
1283410007	0.006000
1283411455	0.012000
1283412903	0.007000
1283414351	0.012000
1283415799	0.006000
1283417247	0.014000
1283418695	0.007000
1283420143	0.013000
1283421591	0.007000
1283423039	0.013000
1283424487	0.007000
1283425935	0.014000
1283427383	0.007000
1283428831	0.006000
1283430279	0.005000
1283431727	0.006000
1283433175	0.005000
1283434623	0.005000
1283436071	0.005000
1283437519	0.267000
1283438967	0.065000
1283440415	0.023000
1283441863	0.015000
1283443311	0.029000
1283444759	0.008000
1283446207	0.007000
1283447655	0.018000
1283449103	3.171000
1283450551	0.069000
1283451999	0.010000
1283453447	0.014000
1283454895	0.007000
1283456343	0.005000
1283457791	0.006000
1283459239	0.005000
1283460687	0.006000
1283462135	0.005000
1283463583	0.006000
1283465031	0.006000
1283466479	1.389000
1283467927	0.073000
1283469375	0.008000
1283470823	0.012000
1283472271	0.010000
1283473719	0.020000
1283475167	0.007000
1283476615	0.013000
1283478063	0.008000
1283479511	0.013000
1283480959	0.008000
1283482407	0.014000
1283483855	0.007000
1283485303	0.012000
1283486751	0.008000
1283488199	0.013000
1283489647	0.008000
1283491095	0.015000
1283492543	0.011000
1283493991	0.015000
1283495439	5.393000
1283496887	0.050000
1283498335	0.014000
1283499783	0.006000
1283501231	0.006000
1283502679	0.005000
1283504127	0.006000
1283505575	0.005000
1283507023	0.006000
1283508471	0.005000
1283509919	0.005000
1283511367	0.006000
1283512815	0.006000
1283514263	0.005000
1283515711	0.005000
1283517159	0.005000
1283518607	0.008000
1283520055	0.005000
1283521503	0.006000
1283522951	0.005000
1283524399	0.005000
1283525847	0.005000
1283527295	0.008000
1283528743	0.004000
1283530191	0.453000
1283531639	0.080000
1283533087	0.037000
1283534535	0.014000
1283535983	0.008000
1283537431	0.013000
1283538879	0.008000
1283540327	0.013000
1283541775	2.132000
1283543223	0.050000
1283544671	0.019000
1283546119	0.017000
1283547567	0.007000
1283549015	0.012000
1283550463	0.007000
1283551911	0.025000
1283553359	0.012000
1283554807	0.021000
1283556255	0.013000
1283557703	0.020000
1283559151	0.008000
1283560599	0.013000
1283562047	0.007000
1283563495	0.005000
1283564943	0.009000
1283566391	0.009000
1283567839	0.010000
1283569287	0.006000
1283570735	0.006000
1283572183	0.005000
1283573631	0.006000
1283575079	0.005000
1283576527	0.300000
1283577975	0.071000
1283579423	0.030000
1283580871	0.029000
1283582319	0.008000
1283583767	0.005000
1283585215	0.005000
1283586663	0.005000
1283588111	2.731000
1283589559	0.088000
1283591007	0.031000
1283592455	0.005000
1283593903	0.006000
1283595351	0.005000
1283596799	0.005000
1283598247	0.005000
1283599695	0.005000
1283601143	0.006000
1283602591	0.008000
1283604039	0.009000
1283605487	0.020000
1283606935	0.011000
1283608383	0.015000
1283609831	0.007000
1283611279	0.018000
1283612727	0.011000
1283614175	0.020000
1283615623	0.011000
1283617071	0.021000
1283618519	0.011000
1283619967	0.020000
1283621415	0.012000
1283622863	0.209000
1283624311	0.034000
1283625759	0.097000
1283627207	0.012000
1283628655	0.020000
1283630103	0.011000
1283631551	0.021000
1283632999	0.011000
1283634447	3.116000
1283635895	0.016000
1283637343	0.025000
1283638791	0.011000
1283640239	0.021000
1283641687	0.010000
1283643135	0.020000
1283644583	0.011000
1283646031	0.019000
1283647479	0.011000
1283648927	0.019000
1283650375	0.011000
1283651823	0.020000
1283653271	0.009000
1283654719	0.027000
1283656167	0.011000
1283657615	0.025000
1283659063	0.007000
1283660511	0.014000
1283661959	0.007000
1283663407	0.014000
1283664855	0.006000
1283666303	0.006000
1283667751	0.005000
1283669199	0.293000
1283670647	0.042000
1283672095	0.073000
1283673543	0.013000
1283674991	0.028000
1283676439	0.013000
1283677887	0.024000
1283679335	0.012000
1283680783	6.529000
1283682231	0.069000
1283683679	0.055000
1283685127	0.006000
1283686575	0.014000
1283688023	0.006000
1283689471	0.013000
1283690919	0.007000
1283692367	0.014000
1283693815	0.006000
1283695263	0.013000
1283696711	0.007000
1283698159	0.006000
1283699607	0.005000
1283701055	0.007000
1283702503	0.005000
1283703951	0.014000
1283705399	0.008000
1283706847	0.010000
1283708295	0.005000
1283709743	0.009000
1283711191	0.007000
1283712639	0.026000
1283714087	0.012000
1283715535	0.221000
1283716983	0.039000
1283718431	0.049000
1283719879	0.026000
1283721327	0.015000
1283722775	0.006000
1283724223	0.006000
1283725671	0.005000
1283727119	3.725000
1283728567	0.052000
1283730015	0.069000
1283731463	0.006000
1283732911	0.015000
1283734359	0.006000
1283735807	0.012000
1283737255	0.007000
1283738703	0.013000
1283740151	0.007000
1283741599	0.013000
1283743047	0.006000
1283744495	0.013000
1283745943	0.007000
1283747391	0.009000
1283748839	0.009000
1283750287	0.019000
1283751735	0.006000
1283753183	0.014000
1283754631	0.008000
1283756079	0.012000
1283757527	0.008000
1283758975	0.013000
1283760423	0.007000
1283761871	0.264000
1283763319	0.074000
1283764767	0.024000
1283766215	0.012000
1283767663	0.022000
1283769111	0.012000
1283770559	0.020000
1283772007	0.012000
1283773455	2.127000
1283774903	0.045000
1283776351	0.074000
1283777799	0.011000
1283779247	0.021000
1283780695	0.011000
1283782143	0.022000
1283783591	0.012000
1283785039	0.018000
1283786487	0.008000
1283787935	0.014000
1283789383	0.007000
1283790831	0.013000
1283792279	0.007000
1283793727	0.015000
1283795175	0.011000
1283796623	0.019000
1283798071	0.007000
1283799519	0.014000
1283800967	0.008000
1283802415	0.014000
1283803863	0.007000
1283805311	0.014000
1283806759	0.007000
1283808207	0.191000
1283809655	0.013000
1283811103	0.024000
1283812551	0.013000
1283813999	0.020000
1283815447	0.009000
1283816895	0.023000
1283818343	0.010000
1283819791	6.244000
1283821239	0.067000
1283822687	0.061000
1283824135	0.011000
1283825583	0.019000
1283827031	0.016000
1283828479	0.010000
1283829927	0.008000
1283831375	0.009000
1283832823	0.009000
1283834271	0.010000
1283835719	0.008000
1283837167	0.021000
1283838615	0.012000
1283840063	0.025000
1283841511	0.010000
1283842959	0.020000
1283844407	0.010000
1283845855	0.019000
1283847303	0.011000
1283848751	0.024000
1283850199	0.011000
1283851647	0.023000
1283853095	0.011000
1283854543	0.165000
1283855991	0.042000
1283857439	0.061000
1283858887	0.011000
1283860335	0.023000
1283861783	0.012000
1283863231	0.027000
1283864679	0.011000
1283866127	2.161000
1283867575	0.019000
1283869023	0.024000
1283870471	0.007000
1283871919	0.013000
1283873367	0.007000
1283874815	0.013000
1283876263	0.006000
1283877711	0.006000
1283879159	0.005000
1283880607	0.005000
1283882055	0.006000
1283883503	0.006000
1283884951	0.007000
1283886399	0.009000
1283887847	0.014000
1283889295	0.008000
1283890743	0.013000
1283892191	0.007000
1283893639	0.013000
1283895087	0.014000
1283896535	0.020000
1283897983	0.012000
1283899431	0.028000
1283900879	0.332000
1283902327	0.093000
1283903775	0.014000
1283905223	0.023000
1283906671	0.014000
1283908119	0.024000
1283909567	0.015000
1283911015	0.023000
1283912463	2.564000
1283913911	0.094000
1283915359	0.022000
